period,minutes_remaining,seconds_remaining,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,season,playoffs,score,opponent
4,2,7,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,214,0,20060122,2005-06,0,0,TOR
1,10,45,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,144,0,0,20060127,2005-06,0,0,GSW
1,7,31,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-110,102,0,20060127,2005-06,0,0,GSW
1,4,46,Driving Finger Roll Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060127,2005-06,0,2,GSW
1,3,19,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,212,0,20060127,2005-06,0,0,GSW
1,1,35,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060127,2005-06,0,2,GSW
2,2,8,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-174,0,0,20060127,2005-06,0,0,GSW
2,1,40,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060127,2005-06,0,0,GSW
3,7,4,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060127,2005-06,0,0,GSW
3,6,13,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-168,84,0,20060127,2005-06,0,0,GSW
3,4,10,Finger Roll Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,15,0,20060127,2005-06,0,0,GSW
3,3,49,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,146,150,0,20060127,2005-06,0,0,GSW
3,1,55,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,166,5,0,20060127,2005-06,0,0,GSW
4,11,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-192,176,0,20060127,2005-06,0,0,GSW
4,10,43,Running Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-36,74,1,20060127,2005-06,0,2,GSW
4,10,7,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-128,91,1,20060127,2005-06,0,2,GSW
4,7,0,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,20,164,118,0,20060127,2005-06,0,0,GSW
4,5,1,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,230,1,20060127,2005-06,0,3,GSW
4,3,20,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,21,-182,120,0,20060127,2005-06,0,0,GSW
5,4,20,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060127,2005-06,0,2,GSW
5,2,25,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,84,0,20060127,2005-06,0,0,GSW
5,2,12,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,233,-18,1,20060127,2005-06,0,3,GSW
5,1,3,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-90,156,0,20060127,2005-06,0,0,GSW
1,9,3,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-174,-3,0,20060129,2005-06,0,0,DET
1,8,43,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060129,2005-06,0,2,DET
1,8,8,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,-235,64,0,20060129,2005-06,0,0,DET
1,1,14,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,43,250,0,20060129,2005-06,0,0,DET
1,0,45,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060129,2005-06,0,2,DET
1,0,17,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-194,18,1,20060129,2005-06,0,2,DET
2,11,24,Running Jump Shot,Mid-Range,Center(C),8-16 ft.,14,1,146,1,20060129,2005-06,0,2,DET
2,9,20,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-151,10,1,20060129,2005-06,0,2,DET
2,9,5,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-151,45,1,20060129,2005-06,0,2,DET
2,8,18,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,105,151,1,20060129,2005-06,0,2,DET
2,4,53,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-82,258,0,20060129,2005-06,0,0,DET
2,2,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-195,187,1,20060129,2005-06,0,3,DET
2,1,23,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-145,140,0,20060129,2005-06,0,0,DET
2,0,11,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-195,161,0,20060129,2005-06,0,0,DET
2,0,1,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-238,13,0,20060129,2005-06,0,0,DET
3,10,54,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,13,133,0,1,20060129,2005-06,0,2,DET
3,9,25,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-151,138,0,20060129,2005-06,0,0,DET
3,6,6,Jump Bank Shot,Mid-Range,Left Side(L),8-16 ft.,10,-107,15,1,20060129,2005-06,0,2,DET
3,4,53,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-143,76,0,20060129,2005-06,0,0,DET
3,2,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,220,0,20060129,2005-06,0,0,DET
4,7,40,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,87,248,1,20060129,2005-06,0,3,DET
4,6,32,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-182,0,0,20060129,2005-06,0,0,DET
4,5,38,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,228,54,0,20060129,2005-06,0,0,DET
4,4,58,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060129,2005-06,0,0,DET
4,2,43,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060129,2005-06,0,0,DET
4,0,56,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,222,0,20060129,2005-06,0,0,DET
4,0,40,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-232,5,1,20060129,2005-06,0,3,DET
4,0,13,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,13,131,13,0,20060129,2005-06,0,0,DET
1,10,7,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-179,68,0,20060131,2005-06,0,0,NYK
1,9,52,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060131,2005-06,0,2,NYK
1,6,7,Fadeaway Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,82,183,1,20060131,2005-06,0,2,NYK
1,5,41,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,222,0,20060131,2005-06,0,0,NYK
1,3,13,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-2,248,1,20060131,2005-06,0,3,NYK
1,2,44,Alley Oop Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060131,2005-06,0,2,NYK
1,1,1,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,12,-125,7,0,20060131,2005-06,0,0,NYK
2,6,33,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,131,210,1,20060131,2005-06,0,3,NYK
2,5,45,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,117,219,0,20060131,2005-06,0,0,NYK
2,5,22,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,-241,12,0,20060131,2005-06,0,0,NYK
2,3,58,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-122,225,0,20060131,2005-06,0,0,NYK
2,3,30,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060131,2005-06,0,0,NYK
2,3,4,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060131,2005-06,0,2,NYK
2,1,58,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,17,0,20060131,2005-06,0,0,NYK
2,0,1,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,187,61,0,20060131,2005-06,0,0,NYK
4,10,32,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-52,238,1,20060131,2005-06,0,3,NYK
4,9,31,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,214,0,20060131,2005-06,0,0,NYK
1,11,2,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,163,110,0,20060201,2005-06,0,0,IND
1,10,16,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,166,81,1,20060201,2005-06,0,2,IND
1,9,57,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,71,0,20060201,2005-06,0,0,IND
1,8,28,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-8,25,0,20060201,2005-06,0,0,IND
1,7,57,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,187,-5,0,20060201,2005-06,0,0,IND
1,7,47,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,20060201,2005-06,0,2,IND
1,6,39,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,20060201,2005-06,0,2,IND
1,6,14,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-69,243,0,20060201,2005-06,0,0,IND
1,4,32,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-138,145,1,20060201,2005-06,0,2,IND
1,3,34,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,13,20,0,20060201,2005-06,0,0,IND
1,1,21,Turnaround Finger Roll Shot,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,20060201,2005-06,0,2,IND
2,6,30,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,12,115,35,0,20060201,2005-06,0,0,IND
2,1,22,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,241,35,0,20060201,2005-06,0,0,IND
2,0,35,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-172,174,1,20060201,2005-06,0,3,IND
2,0,8,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-11,258,0,20060201,2005-06,0,0,IND
3,11,21,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-161,89,0,20060201,2005-06,0,0,IND
3,9,40,Jump Shot,Mid-Range,Center(C),16-24 ft.,20,5,201,0,20060201,2005-06,0,0,IND
3,8,55,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,-21,0,20060201,2005-06,0,0,IND
3,4,22,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,195,173,1,20060201,2005-06,0,3,IND
3,2,54,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,8,248,0,20060201,2005-06,0,0,IND
3,0,58,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,164,36,0,20060201,2005-06,0,0,IND
3,0,40,Driving Finger Roll Shot,Restricted Area,Center(C),Less Than 8 ft.,3,11,30,1,20060201,2005-06,0,2,IND
4,5,46,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-118,235,0,20060201,2005-06,0,0,IND
4,4,10,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-3,268,0,20060201,2005-06,0,0,IND
1,9,4,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060203,2005-06,0,2,CHA
1,5,34,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-171,176,1,20060203,2005-06,0,3,CHA
1,3,31,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,224,0,20060203,2005-06,0,0,CHA
1,2,32,Reverse Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060203,2005-06,0,2,CHA
2,4,54,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,158,33,1,20060203,2005-06,0,2,CHA
2,4,14,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,13,98,92,0,20060203,2005-06,0,0,CHA
2,2,34,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,161,209,0,20060203,2005-06,0,0,CHA
2,2,15,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060203,2005-06,0,2,CHA
2,1,44,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,43,1,20060203,2005-06,0,2,CHA
3,11,37,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,141,168,1,20060203,2005-06,0,2,CHA
3,11,1,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-195,12,1,20060203,2005-06,0,2,CHA
3,8,5,Fadeaway Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,159,36,1,20060203,2005-06,0,2,CHA
3,5,19,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-115,145,1,20060203,2005-06,0,2,CHA
3,4,14,Turnaround Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,161,15,1,20060203,2005-06,0,2,CHA
3,0,28,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-11,242,1,20060203,2005-06,0,3,CHA
4,10,26,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,172,176,0,20060203,2005-06,0,0,CHA
4,7,21,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,141,0,20060203,2005-06,0,0,CHA
4,1,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,229,0,20060203,2005-06,0,0,CHA
1,10,9,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,148,10,0,20060204,2005-06,0,0,NOK
1,9,29,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,146,79,0,20060204,2005-06,0,0,NOK
1,9,25,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,164,184,1,20060204,2005-06,0,3,NOK
1,8,56,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,161,30,1,20060204,2005-06,0,2,NOK
1,8,17,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,89,68,1,20060204,2005-06,0,2,NOK
1,6,29,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-135,94,1,20060204,2005-06,0,2,NOK
1,5,54,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-128,207,1,20060204,2005-06,0,3,NOK
1,4,51,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,178,1,20060204,2005-06,0,3,NOK
1,4,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-191,153,0,20060204,2005-06,0,0,NOK
1,2,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-172,181,0,20060204,2005-06,0,0,NOK
1,1,13,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060204,2005-06,0,2,NOK
1,0,40,Fadeaway Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-153,72,0,20060204,2005-06,0,0,NOK
1,0,0,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,144,54,1,20060204,2005-06,0,2,NOK
2,8,14,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,164,0,20060204,2005-06,0,0,NOK
2,7,31,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,68,0,20060204,2005-06,0,0,NOK
2,2,32,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,131,54,0,20060204,2005-06,0,0,NOK
2,0,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,202,1,20060204,2005-06,0,3,NOK
3,10,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,153,0,20060204,2005-06,0,0,NOK
3,7,42,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060204,2005-06,0,2,NOK
3,5,20,Driving Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060204,2005-06,0,2,NOK
3,2,8,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,191,1,20060204,2005-06,0,3,NOK
3,0,55,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,204,0,20060204,2005-06,0,0,NOK
4,3,32,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,199,0,20060204,2005-06,0,0,NOK
4,3,21,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060204,2005-06,0,0,NOK
4,3,9,Fadeaway Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,159,23,1,20060204,2005-06,0,2,NOK
4,2,11,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,153,15,0,20060204,2005-06,0,0,NOK
1,10,29,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,190,15,0,20060207,2005-06,0,0,DAL
1,7,9,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,115,28,0,20060207,2005-06,0,0,DAL
1,7,4,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,190,26,0,20060207,2005-06,0,0,DAL
1,6,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,197,1,20060207,2005-06,0,3,DAL
1,3,43,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,57,268,0,20060207,2005-06,0,0,DAL
1,1,37,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-164,-18,0,20060207,2005-06,0,0,DAL
1,0,45,Running Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,77,28,1,20060207,2005-06,0,2,DAL
2,0,1,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,161,0,20060207,2005-06,0,0,DAL
3,11,48,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-80,202,0,20060207,2005-06,0,0,DAL
3,10,53,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-184,164,0,20060207,2005-06,0,0,DAL
3,7,45,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,161,1,20060207,2005-06,0,3,DAL
3,7,2,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,136,132,0,20060207,2005-06,0,0,DAL
3,6,11,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060207,2005-06,0,2,DAL
3,2,59,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,103,176,0,20060207,2005-06,0,0,DAL
3,1,21,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060207,2005-06,0,0,DAL
3,0,29,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-200,168,0,20060207,2005-06,0,0,DAL
4,9,16,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,31,-171,263,0,20060207,2005-06,0,0,DAL
4,6,27,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,29,163,243,1,20060207,2005-06,0,3,DAL
4,6,8,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,160,0,20060207,2005-06,0,0,DAL
4,5,10,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-225,179,0,20060207,2005-06,0,0,DAL
4,2,41,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060207,2005-06,0,0,DAL
4,1,15,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,46,245,0,20060207,2005-06,0,0,DAL
1,4,33,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060208,2005-06,0,0,HOU
1,0,46,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,204,0,20060208,2005-06,0,0,HOU
2,10,15,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-163,151,1,20060208,2005-06,0,2,HOU
2,6,31,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-80,243,0,20060208,2005-06,0,0,HOU
2,4,49,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,125,79,1,20060208,2005-06,0,2,HOU
2,3,57,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060208,2005-06,0,0,HOU
2,2,3,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-153,23,1,20060208,2005-06,0,2,HOU
3,11,15,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,195,176,0,20060208,2005-06,0,0,HOU
3,8,24,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,144,0,0,20060208,2005-06,0,0,HOU
3,7,59,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,97,156,0,20060208,2005-06,0,0,HOU
3,6,9,Jump Shot,Mid-Range,Center(C),8-16 ft.,14,38,145,1,20060208,2005-06,0,2,HOU
3,5,33,Turnaround Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-133,56,1,20060208,2005-06,0,2,HOU
3,4,56,Turnaround Jump Shot,Mid-Range,Left Side(L),8-16 ft.,10,-102,33,1,20060208,2005-06,0,2,HOU
3,4,20,Turnaround Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-107,146,1,20060208,2005-06,0,2,HOU
3,3,49,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,69,176,1,20060208,2005-06,0,2,HOU
3,1,40,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060208,2005-06,0,2,HOU
3,1,6,Fadeaway Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-77,155,0,20060208,2005-06,0,0,HOU
3,0,47,Jump Shot,Mid-Range,Center(C),16-24 ft.,18,-21,187,0,20060208,2005-06,0,0,HOU
3,0,9,Running Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-145,153,0,20060208,2005-06,0,0,HOU
4,10,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,252,1,20060208,2005-06,0,3,HOU
4,10,1,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,167,155,0,20060208,2005-06,0,0,HOU
4,9,30,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060208,2005-06,0,0,HOU
4,8,21,Fadeaway Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,15,-77,137,1,20060208,2005-06,0,2,HOU
4,7,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,187,0,20060208,2005-06,0,0,HOU
4,6,4,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-100,132,0,20060208,2005-06,0,0,HOU
4,5,46,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060208,2005-06,0,2,HOU
4,3,55,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,51,260,0,20060208,2005-06,0,0,HOU
4,2,40,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,144,237,1,20060208,2005-06,0,3,HOU
4,1,57,Jump Shot,Above the Break 3,Center(C),24+ ft.,31,21,319,0,20060208,2005-06,0,0,HOU
1,11,11,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,143,69,1,20060211,2005-06,0,2,MEM
1,9,5,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,236,-3,0,20060211,2005-06,0,0,MEM
1,7,16,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-197,-13,0,20060211,2005-06,0,0,MEM
1,4,43,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060211,2005-06,0,2,MEM
1,3,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,219,0,20060211,2005-06,0,0,MEM
2,5,2,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,156,0,20060211,2005-06,0,0,MEM
2,3,24,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,125,123,0,20060211,2005-06,0,0,MEM
3,11,39,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,10,85,54,0,20060211,2005-06,0,0,MEM
3,11,34,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,167,91,1,20060211,2005-06,0,2,MEM
3,9,14,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,94,160,1,20060211,2005-06,0,2,MEM
3,8,15,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20060211,2005-06,0,2,MEM
3,7,41,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060211,2005-06,0,0,MEM
3,6,7,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,22,225,-6,0,20060211,2005-06,0,0,MEM
3,5,0,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060211,2005-06,0,0,MEM
3,4,53,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,146,214,0,20060211,2005-06,0,0,MEM
3,4,18,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060211,2005-06,0,0,MEM
3,1,14,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,158,86,0,20060211,2005-06,0,0,MEM
4,9,44,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,178,1,20060211,2005-06,0,3,MEM
4,9,9,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,84,146,1,20060211,2005-06,0,2,MEM
4,8,36,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,36,187,1,20060211,2005-06,0,2,MEM
4,8,3,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,238,59,0,20060211,2005-06,0,0,MEM
4,7,14,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,77,53,0,20060211,2005-06,0,0,MEM
4,6,58,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060211,2005-06,0,0,MEM
4,5,13,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,156,120,0,20060211,2005-06,0,0,MEM
4,4,46,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-138,140,0,20060211,2005-06,0,0,MEM
4,2,56,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,140,17,1,20060211,2005-06,0,2,MEM
4,1,7,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,120,164,1,20060211,2005-06,0,2,MEM
4,0,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,128,230,0,20060211,2005-06,0,0,MEM
1,11,40,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,177,0,0,20060213,2005-06,0,0,UTA
1,10,55,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060213,2005-06,0,0,UTA
1,3,59,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-158,23,0,20060213,2005-06,0,0,UTA
1,3,43,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-199,158,0,20060213,2005-06,0,0,UTA
1,0,27,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,235,0,20060213,2005-06,0,0,UTA
1,0,5,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,12,128,-3,1,20060213,2005-06,0,2,UTA
2,6,58,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,167,128,0,20060213,2005-06,0,0,UTA
